,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.custom_verify,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author
0,PE,7102725997581110533,1653732269,Esté Café ☕ te va a encantar como se prepara 😍 #coffe #cafe #tutoriales #starbucks #kirma #nescafe #adiccionalcafe,7065079084825035782,Adicción al Café,"☕Para los amantes del buen Café ❤️ Ya inicie mi negocio gracias a su curso 
⬇️⬇️",,0,False,https://www.tiktok.com/@frasesporsiempre/video/7102725997581110533?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102725997581110533&source=h5_m,6018713,2680,6768,64782,798663,7102725985988119302,7102725985988119302,72,7102725985988119302,original sound - frasesporsiempre,Adicción al Café,7065079084825035782,Adicción al Café,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102725994812902149.mp3,,False,False,[],0,0,ThisIsWhyThey HateUs,I'm Just Really High,original sound - frasesporsiempre (Contains music from: I'm Just Really High - ThisIsWhyThey HateUs),"Contains music from: ""I'm Just Really High"""
1,EC,7099995660572773637,1653096563,"#FrancoEscamilla Hoy en el resumen semanal: ""El cacas""",6792038526978130950,LaPollaDesertora,Un lugar donde recopilamos lo mejor de la web | Síguenos también en @lpd.net ✌️,,0,False,https://www.tiktok.com/@lapolladesertora/video/7099995660572773637?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099995660572773637&source=h5_m,18701264,4921,47468,97201,2823538,7099995630193494789,7099995630193494789,72,7099995630193494789,Mi amigo el KKs Franco Escamilla,LaPollaDesertora,6792038526978130950,LaPollaDesertora,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099995659847109381.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8f2c7385286d845f303c64d7ef78a840.json,False,False,[],0,0,,,,
2,SI,7078404395704143110,1648069452,#dogoargentinopuppy #foryou #fyp #viral #foryoupage #dogoargentino #dogsoftiktok #doglover #dogtraining #pitbull #xyzbca #for_you #dogs #xyz #usa,6798901904270525445,De Ultimo Corredor Kennel,"Dogo Argentino puppies DM on IG
👇 TOPK9STORE 👇
DOGO T-SHIRTS AND HOODIES",,0,False,https://www.tiktok.com/@dogoargentinopower/video/7078404395704143110?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078404395704143110&source=h5_m,2177975,1314,2575,3084,146612,6990441958090999809,6990441958090999809,10033,6990441958090999809,Unstoppable,Sia,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/93b99b155d1f4a9eb1402a467e66e981,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5c6ffe5a760b4ddab5229012fd23f3f9,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1162482538', 'external_song_key': 'apple_song_id'}]",0,0,,,,
3,AR,7099194955649846534,1652910133,Conseguí chicxs:3,22609055,milkydolly,"veganxxxx and queer
Youtuber y streamer🐇",,0,False,https://www.tiktok.com/@milk111dolly/video/7099194955649846534?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099194955649846534&source=h5_m,1899410,1373,3308,2954,130682,7099194940734966534,7099194940734966534,72,7099194940734966534,original sound - milk111dolly,milkydolly,22609055,milkydolly,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099194927803943685.mp3,,False,False,[],0,0,,,,
4,CL,7084486309573709062,1649485510,Cómo activar la carga rápida ⚡️                  #chile #fyp #earnedit #iphone #charge #tiktok #fastcharge,113970873925091328,Javier Urmeneta,"Stgo 🇨🇱
ig: javier_urmeneta
30k ?",,0,False,https://www.tiktok.com/@javierurmeneta/video/7084486309573709062?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084486309573709062&source=h5_m,20198029,61716,123941,133776,2317660,6946072303604075269,6946072303604075269,72,6946072303604075269,original sound - jaywindu,Jay,6879927471426094085,Jay,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6990348452152576774.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/8b986c447246dfd09fd37677632c057d.json,False,False,[],0,0,,,,
5,AR,7102997989383228678,1653795597,,7102591818190521349,agtgosy,"Follow me on IG here⤴️⤴️⤴️
or
👇👇👇",,0,False,https://www.tiktok.com/@agtgosy/video/7102997989383228678?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102997989383228678&source=h5_m,247174,24,1586,450,8894,7101887891101567787,7101887891101567787,72,7101887891101567787,Not adult men should not open 99m6 . com,lindaramirezdw9md,7069733727287641094,lindaramirezdw9md,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101887947942677291.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/a279728a8f4c42836043794dbfa2244f.json,False,False,[],0,0,Moreart,Я буду ебать,Not adult men should not open 99m6 . com (Contains music from: Я буду ебать - Moreart),"Contains music from: ""Я буду ебать"""
6,MX,7090275889522461954,1650833502,La conchetumareeeeee que me pario :’v #dog #fy #denleamor #fyp #denlelike #humor #putbull,6802579683172058118,Teban TR,"Edits :v
Sígueme y te sigo :)",,0,False,https://www.tiktok.com/@tebantr/video/7090275889522461954?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090275889522461954&source=h5_m,14917542,8421,41484,108570,1471202,6926522981313252102,6926522981313252102,72,6926522981313252102,original sound - adonis_benavides,Adonis Benavides,6822696991199380486,Adonis Benavides,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6926522996228229894.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/8d11bb07ba5d16d966eba2846d890d25.json,False,False,[],0,0,,,,
7,US,7103301409004621099,1653866241,Balenciussys,10362295,Sofia Wylie,"ACTRESS • Film • TV 

Biz inquires: sofia_wylie@yahoo.com",Popular creator,0,False,https://www.tiktok.com/@sofiawylie/video/7103301409004621099?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103301409004621099&source=h5_m,754255,747,250,538,193936,7086201843973621762,7086201843973621762,10033,7086201843973621762,About Damn Time,Lizzo,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2e6ee9db9c1440ec88118a965e786985,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/aec693bde8934a379590f77837e0bb52,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1619162353', 'external_song_key': 'apple_song_id'}]",0,0,,,,
0,AR,7097020016591228166,1652403741,la seño en la semana | la seño el finde #parati #xcyzba #viral #fy #fypシ,6606396160809041925,Wendydaiana,"ig: wendydaiana 🥰
-hago gansadas-
🇦🇷
contacto: wendydaianawda@gmail.com",,0,False,https://www.tiktok.com/@wendydaiana4/video/7097020016591228166?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097020016591228166&source=h5_m,6106189,2168,19115,28852,585762,7057574736699804463,7057574736699804463,72,7057574736699804463,original sound - alimusicpr,Ali Berdiel,17384773,Ali Berdiel,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7057574779418676015.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/5897a1b0ec45330c87f46001fcc5bc60.json,False,False,[],0,0,,,,
1,AR,7102031549020835078,1653570580,"Este video se resume en los tipos de células, manufactura y @Tiago PZK 👀 #foryou #viral #parati #niquiycarme",16584659,Nicole Sabatino,"21
🇦🇷
MI
FOTÓGRAFA
Ig: nicolesabatiino",,0,False,https://www.tiktok.com/@nicolesabatino/video/7102031549020835078?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102031549020835078&source=h5_m,7855809,6610,8345,10850,1682163,7102031531882941190,7102031531882941190,72,7102031531882941190,original sound - nicolesabatino,Nicole Sabatino,16584659,Nicole Sabatino,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102031556488088325.mp3,,False,False,[],0,0,,,,
2,KZ,7093190192932113665,1651512039,#маклюбе #elbruso екншырет жеваткан жаймыз бар ),6786279732582515718,dbekbusina,для себя 🫶🏻,,0,False,https://www.tiktok.com/@dbekbusina/video/7093190192932113665?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093190192932113665&source=h5_m,109545942,11381,7223,24995,3949886,7093190173642459906,7093190173642459906,72,7093190173642459906,original sound - dbekbusina,dbekbusina,6786279732582515718,dbekbusina,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7093190166688320258.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3bfbf06f96fff4a779ebdf7c60fbdf7f.json,False,False,[],0,0,,,,
3,AR,7091687052437179654,1651162063,@arcor_  #reclamo #arcor #coffler,6796509090367341573,Gimena Ojeda,"Chaco 
Hago uñitas
♡ https://instagram.com/go.nails.art?utm_medium=copy_link",,0,False,https://www.tiktok.com/@gimenaojeda6/video/7091687052437179654?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091687052437179654&source=h5_m,534797,231,47,71,25441,7084277839406680837,7084277839406680837,72,7084277839406680837,original sound - muytiernoo,maruja,6935128221419914245,maruja,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7084277861230250758.mp3,,False,False,[],0,0,,,,
4,AR,7101763730198760710,1653508221,#question from @santirpardo,6657447769492865030,Santi Pardo,"🎧 DJ & Producer
🎨 Art & Design
🏋🏻‍♂️ Fitness Coach
⬇️ Redes Sociales",,0,False,https://www.tiktok.com/@santirpardo/video/7101763730198760710?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101763730198760710&source=h5_m,9668353,10583,28407,32756,1321409,7101763768115284741,7101763768115284741,72,7101763768115284741,original sound - santirpardo,Santi Pardo,6657447769492865030,Santi Pardo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101763746877770501.mp3,,False,False,[],0,0,,,,
5,AR,7098501246037822725,1652748617,Que recurso del bien #fypシ #marolio #foryoupage #funny,6761875944598127621,MargaritaPla,"Spotify: Margarita Pla 
IG: Margaritapla_
Youtube: Margarita Pla",,0,False,https://www.tiktok.com/@margaritapla/video/7098501246037822725?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098501246037822725&source=h5_m,4076640,2638,10663,11172,696226,7098501211942439686,7098501211942439686,72,7098501211942439686,original sound - margaritapla,MargaritaPla,6761875944598127621,MargaritaPla,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098501243340901125.mp3,,False,False,[],0,0,,,,
6,CL,7103165022033022214,1653834487,,7102752185507709958,dulaoerzl90,,,0,False,https://www.tiktok.com/@dulaoerzl90/video/7103165022033022214?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103165022033022214&source=h5_m,578166,49,208,128,5101,7102750273214434053,7102750273214434053,72,7102750273214434053,Yòú Iíké M1y Bló,agoushan20,7089321561928958982,agoushan20,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102750285403458310.mp3,,False,False,[],0,0,,,,
7,AR,7101326334231629061,1653406383,cuando tu mamá no tiene tanta plata 🤣 les paso alguien???,6729174221857440774,gonzalo muñiz,"Única cuenta oficial ✅
soltero 👑
el karma te llega 👹",,0,False,https://www.tiktok.com/@gontbd/video/7101326334231629061?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101326334231629061&source=h5_m,762970,728,2530,2803,74830,7101326304754125573,7101326304754125573,72,7101326304754125573,original sound - gontbd,gonzalo muñiz,6729174221857440774,gonzalo muñiz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101326329345297158.mp3,,False,False,[],0,0,,,,
0,AR,7092964784638905606,1651459560,Compensando nuestra ausencia 👀 @rauwalejandro @Shakira  #tefelicitochallenge #humor #hermanos #enfermo #aprovechador #mati,6772220531904676869,Los Arias,"Igs: @sebaa_ariass @santiago.arias.1
📥 : losariasbrothers@gmail.com
🏁: 2M",,0,False,https://www.tiktok.com/@losariasbrothers/video/7092964784638905606?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092964784638905606&source=h5_m,2677646,881,2663,8360,348410,7088052475416169262,7088052475416169262,10036,7088052475416169262,Te Felicito,Shakira & Rauw Alejandro,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a8f2b2f07194ba8ae6cc6cb1481c023,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/0f99e34b243b4c5890f8242361413e55,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1619007597', 'external_song_key': 'apple_song_id'}]",0,0,,,,
1,US,7096972591658994990,1652392697,#🇩🇴,6680860150209135621,Miketoks,"🇩🇴
Bang Energy elite ⭐️
Miketoks.contact@gmail.com",Verified account,0,False,https://www.tiktok.com/@miketoks/video/7096972591658994990?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096972591658994990&source=h5_m,29805196,7751,13726,25698,4092923,7087744357444471557,7087744357444471557,10036,7087744357444471557,Gogo Dance,El Alfa & Chael Produciendo,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6877039427674a0699970fc9520959ab,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/81ec85a194e74eb28259e0335a98b13f,False,True,[],0,0,,,,
2,JP,7103149534905240834,1653830880,#tiktokfood #asmr,6742459250268832769,バヤシ🥑Bayashi,"‼️More video on YouTube‼️
Subscribe to my channel ⬇️",Verified account,0,False,https://www.tiktok.com/@bayashi.tiktok/video/7103149534905240834?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103149534905240834&source=h5_m,3766493,3014,1266,2443,597040,7103149548184374017,7103149548184374017,24,7103149548184374017,original sound - bayashi.tiktok,バヤシ🥑Bayashi,6742459250268832769,バヤシ🥑Bayashi,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7103149547106716418.mp3,,False,False,[],0,0,,,,
3,DE,7088691028537920773,1650464496,🤘🏼,82306309127069696,Annikazion,ok tschüss.,,0,False,https://www.tiktok.com/@annikazion/video/7088691028537920773?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088691028537920773&source=h5_m,20905613,39064,34820,1269,5806749,5000000001453737728,5000000001453737728,10009,5000000001453737728,The Real Slim Shady - Instrumental,Eminem,,,True,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0758411f68a94ec787d3f2c54e1f8a9e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5f6dcefb419f46c681757a7c24c0be76,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1453737728', 'external_song_key': 'apple_song_id'}]",0,0,,,,
4,AR,7084816341814775046,1649562355,#backstage #420,6782258143206802438,Pau Pedraza,Córdoba 🇦🇷,,0,False,https://www.tiktok.com/@paupedraza6/video/7084816341814775046?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084816341814775046&source=h5_m,22260791,1030,1538,3270,1655871,7084816309585808134,7084816309585808134,72,7084816309585808134,original sound - paupedraza6,Pau Pedraza,6782258143206802438,Pau Pedraza,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7084816324823632645.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/be3bec2a97184538c50c8c6c07bdb527.json,False,False,[],0,0,,,,
5,AR,7100981456624700678,1653326085,Brrrrr 🥴 ig: Pablitocastilloo,6806539500418171909,pablitocastilloo,"HOLAAAAAA 🤩
Soy vos o tu amig@ en un tiktok 💁🏽‍♀️🤍🙋🏽‍♂️",Verified account,0,False,https://www.tiktok.com/@pablitocastilloo/video/7100981456624700678?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100981456624700678&source=h5_m,1569519,437,4623,14381,187273,7097353734610635525,7097353734610635525,72,7097353734610635525,original sound - marcosprrrr,Marcos Ezequiel,6677195879273350149,Marcos Ezequiel,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097353743284439814.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a3ac75d7ecd7e420b891aff208c49388.json,False,False,[],0,0,,,,
6,US,7073714264518954286,1646977447,Reply to @missrballer1 appreciate your comment no floors were harmed in the making of this TikTok #foryou #fyp,6622291223673782278,Olivia Alpert,😁,,0,False,https://www.tiktok.com/@oliviaalpert/video/7073714264518954286?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073714264518954286&source=h5_m,11593364,7438,4623,3335,844001,7059524297827633925,7059524297827633925,72,7059524297827633925,original sound - girls,girls,6743935286751691782,girls,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7059524296133118725.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7336dd092c7f6d622b997d55ff5bd593.json,False,False,[],0,0,,,,
7,AR,7092891021960301829,1651442384,#fy #foruyou #fypシ #fyp #valentinazenere #perfume,6813906739412894726,Aryzeo,What the F*ck r u looking at?,,0,False,https://www.tiktok.com/@aryzeo/video/7092891021960301829?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092891021960301829&source=h5_m,3866823,1259,3776,8210,462457,7092890996781976325,7092890996781976325,72,7092890996781976325,original sound - aryzeo,Aryzeo,6813906739412894726,Aryzeo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092891002272303877.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b9f0171a1b841c1f0275f0fdcdb47ea4.json,False,False,[],0,0,,,,
0,ES,7090965656283237638,1650994100,No estaría entendiendo @linda.raff 😂❤️,6854609929027339266,Alejandro Papu Gomez,Cuenta oficial Papu Gómez,Verified account,0,False,https://www.tiktok.com/@papu_gomez10/video/7090965656283237638?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090965656283237638&source=h5_m,19685346,6544,27408,41391,2736346,7058410415461911301,7058410415461911301,72,7058410415461911301,original sound - edits.futbol014,Leonel Alegre576,7057940393858368517,Leonel Alegre576,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7058410447304706822.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ff00f0baafc2bfbe8d30cdaacc5e1361.json,False,False,[],0,0,,,,
1,US,7081331107928755502,1648750884,Como te recuperas después de esto 🥺😣se puede volver a ser igual?😭🕊💔#angelfromheaven @sigosiendoelmejor,318256483178082305,Roxani,Tengo un ángel en el cielo que me cuida🤍👼🏼🥺🫶🏻,,0,False,https://www.tiktok.com/@roxaniantunez22/video/7081331107928755502?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081331107928755502&source=h5_m,13164172,6295,6284,2521,1033380,7040119996575927046,7040119996575927046,10036,7040119996575927046,Only Love Can Hurt Like This (Slowed Down Version),Paloma Faith,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/9ddfb4c3721e46c68914ff0806c95890,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/6d0490fc10bf4a86b8589541edaabddc,False,True,[],0,0,,,,
2,BY,7098365960716815621,1652717117,#WhatWouldHarleyDo,7086881131122918406,RunwayCara,"It's CaraDelevingne's
👑 FanART &Fashion videos 🎬 
email me for collab and ad",,0,False,https://www.tiktok.com/@runwaycara/video/7098365960716815621?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098365960716815621&source=h5_m,6030316,1055,558,336,740412,6784578143249254401,6784578143249254401,10036,6784578143249254401,Diamonds,Megan Thee Stallion & Normani,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/622290e71ada47769da28142daecb648,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5f4bd8127c664173b75744e4cb8efdce,True,True,[],1656022695834630,0,,,,
3,AR,7102914263773220102,1653776102,policía apuntando a un menor que se defendió de mayores#policia#parati #abusodepoder #busnosaires,7102912287031428101,sannnnnnnnnnnnt,,,0,False,https://www.tiktok.com/@sssstgo/video/7102914263773220102?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102914263773220102&source=h5_m,1229831,2392,971,1918,61495,7102914277157505798,7102914277157505798,72,7102914277157505798,original sound - sssstgo,sannnnnnnnnnnnt,7102912287031428101,sannnnnnnnnnnnt,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102914286565067525.mp3,,False,False,[],0,0,,,,
4,AR,7102023622704876805,1653568734,BASTA.🙌 #sangrejaponesa #eugeniasuarez #chinasuarez #lachinasuarez #lentejas #fyppppppppppppppppppppppp #aparescoenparati #aparescoenparati #ti #fyp #fypシ #viral #argentina🇦🇷,6891415698549507078,Sangrejaponesa,"LLEGAMOS A LOS 90K???🙈
Fans❤️",,0,False,https://www.tiktok.com/@chinasuarez__/video/7102023622704876805?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102023622704876805&source=h5_m,560403,623,33,11,26053,7083233806584417030,7083233806584417030,10036,7083233806584417030,TUS LÁGRIMAS,Mora & Sech,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6b0ddbbadb5e411fa113171e6ecb2cf2,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/24280bbbb5914013a09d7e0ff4f6ff2c,False,True,[],0,0,,,,
5,AR,7075121623581347077,1647305123,"Si lo hacen, pasenme los créditos! 😁🙌🏻 #imitacion #dariobarassi #imitador #parati #destacame #100argentinosdicen #barassichallenge Mencionen a @dariobarassi 👉🏼",6651247954789171205,MiltonR3,"Imitador, humorista y creador de contenido web
IG: @miltonreok",,0,False,https://www.tiktok.com/@miltonr3/video/7075121623581347077?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075121623581347077&source=h5_m,3467332,3417,6177,7744,495938,7075121613951290117,7075121613951290117,72,7075121613951290117,original sound - miltonr3,MiltonR3,6651247954789171205,MiltonR3,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7075121609798863622.mp3,,False,False,[],0,0,,,,
6,AR,7098128608106974470,1652661855,ESTOY LLORANDO #MartinFierro #Lali,6810064446919525381,La Tia Sebi☕,"🎤Periodista y actor 🎭
Manifestando sueños 
Colabora con cafecito 👇🏽",Popular creator,0,False,https://www.tiktok.com/@sebi_manzoni/video/7098128608106974470?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098128608106974470&source=h5_m,16336072,4319,3096,7321,2649992,7098128558052150022,7098128558052150022,72,7098128558052150022,original sound - sebi_manzoni,La Tia Sebi☕,6810064446919525381,La Tia Sebi☕,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098128589199051526.mp3,,False,False,[],0,0,,,,
7,AR,7103018260190203142,1653800316,Ufff🥵,6804612637428433925,Caro Nigro,"Insta: caritonigro
Twitch: caronigro
🇦🇷",,0,False,https://www.tiktok.com/@caronigro/video/7103018260190203142?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103018260190203142&source=h5_m,390824,48,109,285,48294,7082243267063974662,7082243267063974662,72,7082243267063974662,original sound - pecasconte,Pecas Conte,230499139900547072,Pecas Conte,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7082243256213310213.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/47093b4b01331ecd3f0f6018aa47ccc5.json,False,False,[],0,0,,,,
0,US,7075775607086255403,1647457389,6 years going strong! Idea from @dmznecmi #markerflip #trickshot #fypシ #xyzbca #AerieREAL,15231265,Joe trickshots,"CEO of doing nothing but marker flips
18",,0,False,https://www.tiktok.com/@galaxv/video/7075775607086255403?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075775607086255403&source=h5_m,37274430,10167,5589,659,4484004,7052807529935522607,7052807529935522607,72,7052807529935522607,come a little closer,audios ((:,7040953849517081646,audios ((:,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7052807562714188590.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/cb6469f28cb7bfc6fe5946d81dd72a9b.json,False,False,[],0,0,,,,
1,US,7103302371429731626,1653866464,Comment where I should do this next 😝 #shafar_sjc,15074131,Shafar🌪,Contact-  Prulo@thecultureclub.us YouTube for more🔥Snap-Shafar_sjc 😎🚀,,0,False,https://www.tiktok.com/@shafar_sjc/video/7103302371429731626?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103302371429731626&source=h5_m,171514,279,55,157,27504,7103302337921420074,7103302337921420074,72,7103302337921420074,original sound - shafar_sjc,Shafar🌪,15074131,Shafar🌪,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7103302376506493742.mp3,,False,False,[],0,0,lil Shordie Scott,Rocking A Cardigan in Atlanta,original sound - shafar_sjc (Contains music from: Rocking A Cardigan in Atlanta - lil Shordie Scott),"Contains music from: ""Rocking A Cardigan in Atlanta"""
2,CO,7096607896162684165,1652307787,#patitasdel3ymedio #paolitasuarez #christian1992suar #wendyguevara #wendyvenegas44 #wendyguevarafans #lasperdidas #humor #sarcasmo #foryoupage,6965012938584638469,FANS LAS PERDIDAS,La mejor cuenta FANDOM de LAS PERDIDAS ❤️,,0,False,https://www.tiktok.com/@lasperdidas.elclan/video/7096607896162684165?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096607896162684165&source=h5_m,11851684,5998,48781,52636,1164249,7096607884867373829,7096607884867373829,72,7096607884867373829,original sound - lasperdidas.elclan,FANS LAS PERDIDAS,6965012938584638469,FANS LAS PERDIDAS,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096607886411434758.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d9e4052799bac91a27cf42be02503852.json,False,False,[],0,0,,,,
